species	family
Myriopteris_parryi	Pteridaceae
Myriopteris_lanosa	Pteridaceae
Myriopteris_longipila	Pteridaceae
Myriopteris_gracilis	Pteridaceae
Myriopteris_cooperae	Pteridaceae
Myriopteris_viscida	Pteridaceae
Argyrochosma_incana	Pteridaceae
Argyrochosma_pallens	Pteridaceae
Argyrochosma_palmeri	Pteridaceae
Argyrochosma_pilifera	Pteridaceae
Argyrochosma_peninsularis	Pteridaceae
Argyrochosma_delicatula	Pteridaceae
Argyrochosma_stuebeliana	Pteridaceae
Argyrochosma_nivea	Pteridaceae
Argyrochosma_dealbata	Pteridaceae
Argyrochosma_limitanea	Pteridaceae
Argyrochosma_jonesii	Pteridaceae
Argyrochosma_formosa	Pteridaceae
Argyrochosma_lumholtzii	Pteridaceae
Argyrochosma_microphylla	Pteridaceae
Argyrochosma_fendleri	Pteridaceae
Pellaea_atropurpurea	Pteridaceae
Pellaea_notabilis	Pteridaceae
Pellaea_pringlei	Pteridaceae
Pellaea_andromedifolia	Pteridaceae
Pellaea_intermedia	Pteridaceae
Pellaea_ovata	Pteridaceae
Pellaea_rufa	Pteridaceae
Pellaea_lyngholmii	Pteridaceae
Pellaea_truncata	Pteridaceae
Pellaea_mucronata	Pteridaceae
Pellaea_wrightiana	Pteridaceae
Pellaea_brachyptera	Pteridaceae
Pellaea_ternifolia	Pteridaceae
Pellaea_bridgesii	Pteridaceae
Paragymnopteris_vestita	Pteridaceae
Paragymnopteris_bipinnata	Pteridaceae
Paragymnopteris_sargentii	Pteridaceae
Pellaea_rotundifolia	Pteridaceae
Pellaea_paradoxa	Pteridaceae
Pellaea_falcata	Pteridaceae
Pellaea_calidirupium	Pteridaceae
Paraceterach_muelleri	Pteridaceae
Astrolepis_integerrima	Pteridaceae
Astrolepis_cochisensis	Pteridaceae
Astrolepis_windhamii	Pteridaceae
Astrolepis_sinuata	Pteridaceae
Pellaea_cordifolia	Pteridaceae
Pellaea_sagittata	Pteridaceae
Pellaea_breweri	Pteridaceae
Paragymnopteris_marantae	Pteridaceae
Paragymnopteris_delavayi	Pteridaceae
Calciphilopteris_ludens	Pteridaceae
Pteris_platyzomopsis	Pteridaceae
Onychium_tenuifrons	Pteridaceae
Onychium_siliculosum	Pteridaceae
Onychium_plumosum	Pteridaceae
Onychium_contiguum	Pteridaceae
Onychium_lucidum	Pteridaceae
Onychium_japonicum	Pteridaceae
Actiniopteris_semiflabellata	Pteridaceae
Actiniopteris_radiata	Pteridaceae
Actiniopteris_australis	Pteridaceae
Actiniopteris_dimorpha	Pteridaceae
Pteris_vittata	Pteridaceae
Pteris_moluccana	Pteridaceae
Pteris_papuana	Pteridaceae
Pteris_geminata	Pteridaceae
Pteris_griseoviridis	Pteridaceae
Pteris_elongatiloba	Pteridaceae
Pteris_laurea	Pteridaceae
Pteris_scabra	Pteridaceae
Pteris_tremula	Pteridaceae
Pteris_kingiana	Pteridaceae
Pteris_croesus	Pteridaceae
Pteris_leptophylla	Pteridaceae
Pteris_denticulata	Pteridaceae
Pteris_propinqua	Pteridaceae
Pteris_lechleri	Pteridaceae
Pteris_brasiliensis	Pteridaceae
Pteris_splendens	Pteridaceae
Pteris_pungens	Pteridaceae
Afropteris_barklyae	Pteridaceae
Pteris_dactylina	Pteridaceae
Pteris_guangdongensis	Pteridaceae
Pteris_cretica	Pteridaceae
Taenitis_pinnata	Pteridaceae
Pteris_ryukyuensis	Pteridaceae
Pteris_esquirolii	Pteridaceae
Pteris_nipponica	Pteridaceae
Pteris_umbrosa	Pteridaceae
Pteris_irregularis	Pteridaceae
Pteris_multifida	Pteridaceae
Pteris_yamatensis	Pteridaceae
Pteris_angustipinna	Pteridaceae
Pteris_henryi	Pteridaceae
Pteris_gallinopes	Pteridaceae
Pteris_actiniopteroides	Pteridaceae
Pteris_kidoi	Pteridaceae
Pteris_multiaurita	Pteridaceae
Pteris_deltodon	Pteridaceae
Pteris_pseudopellucida	Pteridaceae
Pteris_tibetica	Pteridaceae
Pteris_altissima	Pteridaceae
Pteris_deflexa	Pteridaceae
Pteris_muricata	Pteridaceae
Pteris_decurrens	Pteridaceae
Ochropteris_pallens	Pteridaceae
Pteris_macilenta	Pteridaceae
Pteris_saxatilis	Pteridaceae
Pteris_comans	Pteridaceae
Pteris_microptera	Pteridaceae
Pteris_litoralis	Pteridaceae
Pteris_vieillardii	Pteridaceae
Pteris_reptans	Pteridaceae
Pteris_warburgii	Pteridaceae
Pteris_pseudolonchitis	Pteridaceae
Pteris_tripartita	Pteridaceae
Pteris_wallichiana	Pteridaceae
Pteris_arborea	Pteridaceae
Pteris_mertensioides	Pteridaceae
Pteris_glaucovirens	Pteridaceae
Pteris_nevillei	Pteridaceae
Pteris_dentata	Pteridaceae
Pteris_incompleta	Pteridaceae
Pteris_woodwardioides	Pteridaceae
Pteris_formosana	Pteridaceae
Pteris_excelsa	Pteridaceae
Pteris_friesii	Pteridaceae
Pteris_ensiformis	Pteridaceae
Pteris_venusta	Pteridaceae
Pteris_vitiensis	Pteridaceae
Neurocallis_praestantissima	Pteridaceae
Pteris_insignis	Pteridaceae
Pteris_pellucida	Pteridaceae
Pteris_heteromorpha	Pteridaceae
Pteris_schlechteri	Pteridaceae
Pteris_nakasimae	Pteridaceae
Pteris_tokioi	Pteridaceae
Pteris_pteridioides	Pteridaceae
Pteris_longipes	Pteridaceae
Pteris_dataensis	Pteridaceae
Pteris_boninensis	Pteridaceae
Pteris_yakuinsularis	Pteridaceae
Pteris_oshimensis	Pteridaceae
Pteris_praetermissa	Pteridaceae
Pteris_ottaria	Pteridaceae
Pteris_pacifica	Pteridaceae
Pteris_kathmanduensis	Pteridaceae
Pteris_satsumana	Pteridaceae
Pteris_setulosocostulata	Pteridaceae
Pteris_himalayensis	Pteridaceae
Pteris_medogensis	Pteridaceae
Pteris_spinescens	Pteridaceae
Pteris_kiuschiuensis	Pteridaceae
Pteris_kawabatae	Pteridaceae
Pteris_natiensis	Pteridaceae
Pteris_laurisilvicola	Pteridaceae
Pteris_arisanensis	Pteridaceae
Pteris_wulaiensis	Pteridaceae
Pteris_porphyrophlebia	Pteridaceae
Pteris_fauriei	Pteridaceae
Pteris_linearis	Pteridaceae
Pteris_giasii	Pteridaceae
Pteris_aspericaulis	Pteridaceae
Pteris_confusa	Pteridaceae
Pteris_argyraea	Pteridaceae
Pteris_perrottetii	Pteridaceae
Pteris_flava	Pteridaceae
Pteris_khasiana	Pteridaceae
Pteris_assamica	Pteridaceae
Pteris_quadriaurita	Pteridaceae
Pteris_humbertii	Pteridaceae
Pteris_catoptera	Pteridaceae
Pteris_keysseri	Pteridaceae
Pteris_scabristipes	Pteridaceae
Pteris_scabririgens	Pteridaceae
Pteris_scabripes	Pteridaceae
Pteris_normalis	Pteridaceae
Pteris_bella	Pteridaceae
Pteris_biaurita	Pteridaceae
Pteris_mucronulata	Pteridaceae
Pteris_asperula	Pteridaceae
Pteris_roseolilacina	Pteridaceae
Pteris_amoena	Pteridaceae
Pteris_puberula	Pteridaceae
Pteris_subquinata	Pteridaceae
Pteris_decrescens	Pteridaceae
Pteris_venulosa	Pteridaceae
Pteris_cadieri	Pteridaceae
Pteris_grevilleana	Pteridaceae
Pteris_semipinnata	Pteridaceae
Pteris_dissitifolia	Pteridaceae
Pteris_dispar	Pteridaceae
Pteris_podophylla	Pteridaceae
Pteris_longifolia	Pteridaceae
Pterozonium_reniforme	Pteridaceae
Pterozonium_brevifrons	Pteridaceae
Pterozonium_cyclosorum	Pteridaceae
Tryonia_schwackeana	Pteridaceae
Tryonia_areniticola	Pteridaceae
Tryonia_myriophylla	Pteridaceae
Taenitis_interrupta	Pteridaceae
Taenitis_blechnoides	Pteridaceae
Syngramma_quinata	Pteridaceae
Austrogramme_decipiens	Pteridaceae
Austrogramme_marginata	Pteridaceae
Jamesonia_hirta	Pteridaceae
Jamesonia_cheilanthoides	Pteridaceae
Jamesonia_elongata	Pteridaceae
Jamesonia_cuatrecasasii	Pteridaceae
Jamesonia_flexuosa	Pteridaceae
Eriosorus_hispidulus	Pteridaceae
Eriosorus_hirsutulus	Pteridaceae
Eriosorus_lindigii	Pteridaceae
Jamesonia_pulchra	Pteridaceae
Jamesonia_alstonii	Pteridaceae
Jamesonia_laxa	Pteridaceae
Jamesonia_brasiliensis	Pteridaceae
Jamesonia_rotundifolia	Pteridaceae
Jamesonia_imbricata	Pteridaceae
Jamesonia_canescens	Pteridaceae
Jamesonia_bogotensis	Pteridaceae
Eriosorus_insignis	Pteridaceae
Eriosorus_novogranatensis	Pteridaceae
Jamesonia_congesta	Pteridaceae
Jamesonia_warscewiczii	Pteridaceae
Jamesonia_peruviana	Pteridaceae
Eriosorus_longipetiolatus	Pteridaceae
Eriosorus_setulosus	Pteridaceae
Eriosorus_rufescens	Pteridaceae
Jamesonia_goudotii	Pteridaceae
Jamesonia_verticalis	Pteridaceae
Jamesonia_cinnamomea	Pteridaceae
Jamesonia_blepharum	Pteridaceae
Anogramma_osteniana	Pteridaceae
Cosentinia_vellea	Pteridaceae
Anogramma_leptophylla	Pteridaceae
Anogramma_guatemalensis	Pteridaceae
Anogramma_caespitosa	Pteridaceae
Anogramma_lorentzii	Pteridaceae
Anogramma_novogaliciana	Pteridaceae
Anogramma_ascensionis	Pteridaceae
Anogramma_chaerophylla	Pteridaceae
Cerosora_microphylla	Pteridaceae
Pityrogramma_trifoliata	Pteridaceae
Pityrogramma_calomelanos	Pteridaceae
Pityrogramma_austroamericana	Pteridaceae
Pityrogramma_jamesonii	Pteridaceae
Llavea_cordifolia	Pteridaceae
Cryptogramma_acrostichoides	Pteridaceae
Cryptogramma_sitchensis	Pteridaceae
Cryptogramma_cascadensis	Pteridaceae
Cryptogramma_crispa	Pteridaceae
Cryptogramma_raddeana	Pteridaceae
Cryptogramma_brunoniana	Pteridaceae
Cryptogramma_fumariifolia	Pteridaceae
Cryptogramma_stelleri	Pteridaceae
Coniogramme_gracilis	Pteridaceae
Coniogramme_japonica	Pteridaceae
Coniogramme_intermedia	Pteridaceae
Coniogramme_fraxinea	Pteridaceae
Coniogramme_wilsonii	Pteridaceae
Acrostichum_aureum	Pteridaceae
Acrostichum_speciosum	Pteridaceae
Acrostichum_danaeifolium	Pteridaceae
Ceratopteris_richardii	Pteridaceae
Ceratopteris_thalictroides	Pteridaceae
Ceratopteris_pteridoides	Pteridaceae
Polystichopsis_pubescens	Dryopteridaceae
Polystichopsis_muscosa	Dryopteridaceae
Polystichopsis_chaerophylloides	Dryopteridaceae
Cyclodium_trianae	Dryopteridaceae
Cyclodium_guianensis	Dryopteridaceae
Polybotrya_sessilisora	Dryopteridaceae
Polybotrya_andina	Dryopteridaceae
Polybotrya_fractiserialis	Dryopteridaceae
Polybotrya_alfredii	Dryopteridaceae
Polybotrya_pubens	Dryopteridaceae
Polybotrya_caudata	Dryopteridaceae
Maxonia_apiifolia	Dryopteridaceae
Olfersia_cervina	Dryopteridaceae
Phanerophlebia_nobilis	Dryopteridaceae
Phanerophlebia_umbonata	Dryopteridaceae
Phanerophlebia_juglandifolia	Dryopteridaceae
Cyrtomium_guizhouense	Dryopteridaceae
Cyrtomium_lonchitoides	Dryopteridaceae
Cyrtomium_macrophyllum	Dryopteridaceae
Cyrtomium_urophyllum	Dryopteridaceae
Cyrtomium_omeiense	Dryopteridaceae
Cyrtomium_caryotideum	Dryopteridaceae
Cyrtomium_yunnanense	Dryopteridaceae
Cyrtomium_grossum	Dryopteridaceae
Cyrtomium_chingianum	Dryopteridaceae
Cyrtomium_shingianum	Dryopteridaceae
Cyrtomium_nephrolepioides	Dryopteridaceae
Cyrtomium_pachyphyllum	Dryopteridaceae
Cyrtomium_hemionitis	Dryopteridaceae
Cyrtomium_aequibasis	Dryopteridaceae
Cyrtomium_laetevirens	Dryopteridaceae
Cyrtomium_fortunei	Dryopteridaceae
Cyrtomium_yamamotoi	Dryopteridaceae
Cyrtomium_devexiscapulae	Dryopteridaceae
Cyrtomium_falcatum	Dryopteridaceae
Polystichum_liui	Dryopteridaceae
Polystichum_thomsonii	Dryopteridaceae
Polystichum_erosum	Dryopteridaceae
Polystichum_craspedosorum	Dryopteridaceae
Polystichum_inaense	Dryopteridaceae
Polystichum_acutidens	Dryopteridaceae
Polystichum_imbricans	Dryopteridaceae
Polystichum_weimingii	Dryopteridaceae
Polystichum_munitum	Dryopteridaceae
Polystichum_setiferum	Dryopteridaceae
Polystichum_aculeatum	Dryopteridaceae
Polystichum_anomalum	Dryopteridaceae
Polystichum_eximium	Dryopteridaceae
Polystichum_tacticopterum	Dryopteridaceae
Polystichum_altum	Dryopteridaceae
Polystichum_lentum	Dryopteridaceae
Polystichum_chunii	Dryopteridaceae
Polystichum_attenuatum	Dryopteridaceae
Polystichum_semifertile	Dryopteridaceae
Polystichum_biaristatum	Dryopteridaceae
Polystichum_disjunctum	Dryopteridaceae
Polystichum_oreodoxa	Dryopteridaceae
Polystichum_fugongense	Dryopteridaceae
Polystichum_pycnopterum	Dryopteridaceae
Polystichum_longipinnulum	Dryopteridaceae
Polystichum_nepalense	Dryopteridaceae
Polystichum_grandifrons	Dryopteridaceae
Polystichum_lachenense	Dryopteridaceae
Polystichum_atkinsonii	Dryopteridaceae
Polystichum_stenophyllum	Dryopteridaceae
Polystichum_moupinense	Dryopteridaceae
Polystichum_longipaleatum	Dryopteridaceae
Polystichum_nudisorum	Dryopteridaceae
Polystichum_punctiferum	Dryopteridaceae
Polystichum_chingiae	Dryopteridaceae
Polystichum_crinigerum	Dryopteridaceae
Polystichum_lichiangense	Dryopteridaceae
Sorolepidium_ovale	Dryopteridaceae
Polystichum_duthiei	Dryopteridaceae
Polystichum_neozelandicum	Dryopteridaceae
Polystichum_bonseyi	Dryopteridaceae
Polystichum_nigrum	Dryopteridaceae
Polystichum_haleakalense	Dryopteridaceae
Polystichum_wilsonii	Dryopteridaceae
Polystichum_yunnanense	Dryopteridaceae
Polystichum_jizhushanense	Dryopteridaceae
Polystichum_discretum	Dryopteridaceae
Polystichum_makinoi	Dryopteridaceae
Polystichum_piceopaleaceum	Dryopteridaceae
Polystichum_gongboense	Dryopteridaceae
Polystichum_tagawanum	Dryopteridaceae
Polystichum_otomasui	Dryopteridaceae
Polystichum_pseudomakinoi	Dryopteridaceae
Polystichum_shimurae	Dryopteridaceae
Polystichum_ohmurae	Dryopteridaceae
Polystichum_longifrons	Dryopteridaceae
Polystichum_fibrillosopaleaceum	Dryopteridaceae
Polystichum_igaense	Dryopteridaceae
Polystichum_obae	Dryopteridaceae
Polystichum_retrosopaleaceum	Dryopteridaceae
Polystichum_polyblepharum	Dryopteridaceae
Polystichum_setigerum	Dryopteridaceae
Polystichum_braunii	Dryopteridaceae
Polystichum_andersonii	Dryopteridaceae
Polystichum_cystostegia	Dryopteridaceae
Polystichum_oculatum	Dryopteridaceae
Polystichum_silvaticum	Dryopteridaceae
Polystichum_wawranum	Dryopteridaceae
Polystichum_australiense	Dryopteridaceae
Polystichum_moorei	Dryopteridaceae
Polystichum_whiteleggei	Dryopteridaceae
Polystichum_proliferum	Dryopteridaceae
Polystichum_vestitum	Dryopteridaceae
Polystichum_formosum	Dryopteridaceae
Polystichum_fallax	Dryopteridaceae
Polystichum_ekmanii	Dryopteridaceae
Polystichum_fournieri	Dryopteridaceae
Polystichum_platyphyllum	Dryopteridaceae
Polystichum_brachypterum	Dryopteridaceae
Polystichum_stimulans	Dryopteridaceae
Polystichum_neolobatum	Dryopteridaceae
Polystichum_latilepis	Dryopteridaceae
Polystichum_revolutum	Dryopteridaceae
Polystichum_xiphophyllum	Dryopteridaceae
Polystichum_herbaceum	Dryopteridaceae
Polystichum_parvifoliolatum	Dryopteridaceae
Polystichum_tsus_simense	Dryopteridaceae
Polystichum_sinotsus_simense	Dryopteridaceae
Polystichum_luctuosum	Dryopteridaceae
Polystichum_hancockii	Dryopteridaceae
Polystichum_tripteron	Dryopteridaceae
Polystichum_yaeyamense	Dryopteridaceae
Polystichum_cavernicola	Dryopteridaceae
Polystichum_minutissimum	Dryopteridaceae
Polystichum_fengshanense	Dryopteridaceae
Polystichum_speluncicola	Dryopteridaceae
Polystichum_puteicola	Dryopteridaceae
Polystichum_hookerianum	Dryopteridaceae
Polystichum_balansae	Dryopteridaceae
Polystichum_uniseriale	Dryopteridaceae
Polystichum_formosanum	Dryopteridaceae
Polystichum_subacutidens	Dryopteridaceae
Polystichum_dielsii	Dryopteridaceae
Polystichum_yuanum	Dryopteridaceae
Polystichum_deltodon	Dryopteridaceae
Polystichum_tenuius	Dryopteridaceae
Polystichum_xichouense	Dryopteridaceae
Polystichum_minimum	Dryopteridaceae
Polystichum_fraxinellum	Dryopteridaceae
Polystichum_christii	Dryopteridaceae
Polystichum_auriculum	Dryopteridaceae
Polystichum_omeiense	Dryopteridaceae
Polystichum_tonkinense	Dryopteridaceae
Polystichum_obliquum	Dryopteridaceae
Polystichum_conjunctum	Dryopteridaceae
Polystichum_putuoense	Dryopteridaceae
Polystichum_lepidocaulon	Dryopteridaceae
Polystichum_basipinnatum	Dryopteridaceae
Polystichum_squarrosum	Dryopteridaceae
Polystichum_hillebrandii	Dryopteridaceae
Polystichum_rigens	Dryopteridaceae
Polystichum_lonchitis	Dryopteridaceae
Polystichum_speciosissimum	Dryopteridaceae
Polystichum_alfaroi	Dryopteridaceae
Polystichum_concinnum	Dryopteridaceae
Polystichum_talamancanum	Dryopteridaceae
Polystichum_turrialbae	Dryopteridaceae
Polystichum_muricatum	Dryopteridaceae
Polystichum_hartwegii	Dryopteridaceae
Polystichum_stuebelii	Dryopteridaceae
Polystichum_lehmannii	Dryopteridaceae
Polystichum_amboroense	Dryopteridaceae
Polystichum_dubium	Dryopteridaceae
Polystichum_bulbiferum	Dryopteridaceae
Polystichum_albomarginatum	Dryopteridaceae
Polystichum_montevidense	Dryopteridaceae
Polystichum_nudicaule	Dryopteridaceae
Polystichum_rochaleanum	Dryopteridaceae
Polystichum_maximum	Dryopteridaceae
Polystichum_pycnolepis	Dryopteridaceae
Polystichum_lepidotum	Dryopteridaceae
Polystichum_sodiroi	Dryopteridaceae
Polystichum_gelidum	Dryopteridaceae
Polystichum_polyphyllum	Dryopteridaceae
Polystichum_orbiculatum	Dryopteridaceae
Polystichum_rhizophyllum	Dryopteridaceae
Polystichum_underwoodii	Dryopteridaceae
Polystichum_glandulosum	Dryopteridaceae
Polystichum_drepanum	Dryopteridaceae
Polystichum_rapense	Dryopteridaceae
Polystichum_holttumii	Dryopteridaceae
Polystichum_marquesense	Dryopteridaceae
Polystichum_horizontale	Dryopteridaceae
Polystichum_ammifolium	Dryopteridaceae
Polystichum_dudleyi	Dryopteridaceae
Polystichum_scopulinum	Dryopteridaceae
Polystichum_lemmonii	Dryopteridaceae
Polystichum_acrostichoides	Dryopteridaceae
Polystichum_mohrioides	Dryopteridaceae
Polystichum_dracomontanum	Dryopteridaceae
Polystichum_transkeiense	Dryopteridaceae
Polystichum_pungens	Dryopteridaceae
Polystichum_macleae	Dryopteridaceae
Polystichum_prescottianum	Dryopteridaceae
Sorolepidium_glaciale	Dryopteridaceae
Polystichum_bakerianum	Dryopteridaceae
Polystichum_falcinellum	Dryopteridaceae
Polystichum_kungianum	Dryopteridaceae
Polystichum_capillipes	Dryopteridaceae
Ctenitis_rhodolepis	Dryopteridaceae
Ctenitis_subglandulosa	Dryopteridaceae
Ctenitis_lepigera	Dryopteridaceae
Ctenitis_yunnanensis	Dryopteridaceae
Ctenitis_eatonii	Dryopteridaceae
Ctenitis_iriomotensis	Dryopteridaceae
Ctenitis_microlepigera	Dryopteridaceae
Ctenitis_decurrentipinnata	Dryopteridaceae
Ataxipteris_sinii	Dryopteridaceae
Ctenitis_refulgens	Dryopteridaceae
Ctenitis_submarginalis	Dryopteridaceae
Ctenitis_maritima	Dryopteridaceae
Ctenitis_humida	Dryopteridaceae
Ctenitis_cirrhosa	Dryopteridaceae
Ctenitis_borbonica	Dryopteridaceae
Ctenitis_crinita	Dryopteridaceae
Ctenitis_cyclochlamys	Dryopteridaceae
Ctenitis_desvauxii	Dryopteridaceae
Heterogonium_sieberianum	Tectariaceae
Pseudotectaria_biformis	Dryopteridaceae
Pseudotectaria_fibrillosa	Dryopteridaceae
Pseudotectaria_decaryana	Dryopteridaceae
Ctenitis_sloanei	Dryopteridaceae
Stigmatopteris_ichthiosma	Dryopteridaceae
Stigmatopteris_killipiana	Dryopteridaceae
Stigmatopteris_sordida	Dryopteridaceae
Stigmatopteris_lechleri	Dryopteridaceae
Stigmatopteris_longicaudata	Dryopteridaceae
Dryopteris_redactopinnata	Dryopteridaceae
Dryopteris_chrysocoma	Dryopteridaceae
Dryopteris_alpestris	Dryopteridaceae
Dryopteris_inaequalis	Dryopteridaceae
Dryopteris_bernieri	Dryopteridaceae
Dryopteris_aquilinoides	Dryopteridaceae
Dryopteris_athamantica	Dryopteridaceae
Dryopteris_pentheri	Dryopteridaceae
Dryopteris_cochleata	Dryopteridaceae
Dryopteris_marginata	Dryopteridaceae
Dryopteris_barbigera	Dryopteridaceae
Dryopteris_goeringiana	Dryopteridaceae
Dryopteris_stewartii	Dryopteridaceae
Dryopteris_juxtaposita	Dryopteridaceae
Dryopteris_pseudovaria	Dryopteridaceae
Dryopteris_rubrobrunnea	Dryopteridaceae
Dryopteris_basisora	Dryopteridaceae
Dryopteris_komarovii	Dryopteridaceae
Dryopteris_marginalis	Dryopteridaceae
Dryopteris_affinis	Dryopteridaceae
Dryopteris_pseudofilix_mas	Dryopteridaceae
Dryopteris_caucasica	Dryopteridaceae
Dryopteris_abbreviata	Dryopteridaceae
Dryopteris_oreades	Dryopteridaceae
Dryopteris_ardechensis	Dryopteridaceae
Dryopteris_filix_mas	Dryopteridaceae
Dryopteris_lepidopoda	Dryopteridaceae
Dryopteris_sichotensis	Dryopteridaceae
Dryopteris_coreanomontana	Dryopteridaceae
Dryopteris_sublacera	Dryopteridaceae
Dryopteris_lacera	Dryopteridaceae
Dryopteris_neolacera	Dryopteridaceae
Dryopteris_bodinieri	Dryopteridaceae
Dryopteris_sieboldii	Dryopteridaceae
Dryopteris_lachoongensis	Dryopteridaceae
Dryopteris_costalisora	Dryopteridaceae
Dryopteris_panda	Dryopteridaceae
Dryopteris_reflexosquamata	Dryopteridaceae
Dryopteris_wallichiana	Dryopteridaceae
Dryopteris_borreri	Dryopteridaceae
Dryopteris_subbipinnata	Dryopteridaceae
Dryopteris_triangularis	Dryopteridaceae
Dryopteris_crassirhizoma	Dryopteridaceae
Dryopteris_subpycnopteroides	Dryopteridaceae
Dryopteris_anthracinisquama	Dryopteridaceae
Dryopteris_scottii	Dryopteridaceae
Dryopteris_cycadina	Dryopteridaceae
Dryopteris_stenolepis	Dryopteridaceae
Dryopteris_dickinsii	Dryopteridaceae
Dryopteris_tsutsuiana	Dryopteridaceae
Dryopteris_handeliana	Dryopteridaceae
Dryopteris_lunanensis	Dryopteridaceae
Dryopteris_gamblei	Dryopteridaceae
Dryopteris_hangchowensis	Dryopteridaceae
Dryopteris_commixta	Dryopteridaceae
Dryopteris_uniformis	Dryopteridaceae
Dryopteris_atrata	Dryopteridaceae
Dryopteris_fatuhivensis	Dryopteridaceae
Dryopteris_pycnopteroides	Dryopteridaceae
Dryopteris_namegatae	Dryopteridaceae
Dryopteris_liankwangensis	Dryopteridaceae
Dryopteris_rosthornii	Dryopteridaceae
Dryopteris_polylepis	Dryopteridaceae
Dryopteris_sinofibrillosa	Dryopteridaceae
Dryopteris_himachalensis	Dryopteridaceae
Dryopteris_silaensis	Dryopteridaceae
Dryopteris_conjugata	Dryopteridaceae
Dryopteris_arguta	Dryopteridaceae
Dryopteris_laeta	Dryopteridaceae
Dryopteris_shiroumensis	Dryopteridaceae
Dryopteris_fragrans	Dryopteridaceae
Dryopteris_maximowiczii	Dryopteridaceae
Dryopteris_sinosparsa	Dryopteridaceae
Dryopteris_melanocarpa	Dryopteridaceae
Dryopteris_hayatae	Dryopteridaceae
Dryopteris_sparsa	Dryopteridaceae
Dryopteris_subexaltata	Dryopteridaceae
Dryopteris_sabae	Dryopteridaceae
Dryopteris_yakusilvicola	Dryopteridaceae
Dryopteris_hondoensis	Dryopteridaceae
Dryopsis_maximowicziana	Dryopteridaceae
Dryopteris_monticola	Dryopteridaceae
Dryopteris_goldieana	Dryopteridaceae
Dryopteris_pallida	Dryopteridaceae
Dryopteris_submontana	Dryopteridaceae
Dryopteris_oligodonta	Dryopteridaceae
Dryopteris_odontoloma	Dryopteridaceae
Dryopteris_aitoniana	Dryopteridaceae
Dryopteris_ludoviciana	Dryopteridaceae
Dryopteris_celsa	Dryopteridaceae
Dryopteris_tokyoensis	Dryopteridaceae
Dryopteris_tetrapinnata	Dryopteridaceae
Dryopteris_sandwicensis	Dryopteridaceae
Dryopteris_crinalis	Dryopteridaceae
Dryopteris_mauiensis	Dryopteridaceae
Dryopteris_munchii	Dryopteridaceae
Dryopteris_spinosa	Dryopteridaceae
Dryopteris_carthusiana	Dryopteridaceae
Dryopteris_remota	Dryopteridaceae
Dryopteris_clintoniana	Dryopteridaceae
Dryopteris_cristata	Dryopteridaceae
Dryopteris_expansa	Dryopteridaceae
Dryopteris_assimilis	Dryopteridaceae
Dryopteris_austriaca	Dryopteridaceae
Dryopteris_dilatata	Dryopteridaceae
Dryopteris_amurensis	Dryopteridaceae
Dryopteris_antarctica	Dryopteridaceae
Dryopteris_crispifolia	Dryopteridaceae
Dryopteris_azorica	Dryopteridaceae
Dryopteris_intermedia	Dryopteridaceae
Dryopteris_campyloptera	Dryopteridaceae
Dryopsis_mariformis	Dryopteridaceae
Dryopsis_heterolaena	Dryopteridaceae
Dryopsis_nidus	Dryopteridaceae
Dryopsis_clarkei	Dryopteridaceae
Dryopsis_apiciflora	Dryopteridaceae
Dryopteris_cyclopeltidiformis	Dryopteridaceae
Dryopteris_gymnophylla	Dryopteridaceae
Dryopteris_diffracta	Dryopteridaceae
Dryopteris_hasseltii	Dryopteridaceae
Dryopteris_subreflexipinna	Dryopteridaceae
Dryopteris_polita	Dryopteridaceae
Dryopteris_kobayashii	Dryopteridaceae
Dryopteris_chinensis	Dryopteridaceae
Dryopteris_sordidipes	Dryopteridaceae
Dryopteris_dehuaensis	Dryopteridaceae
Dryopteris_hadanoi	Dryopteridaceae
Dryopteris_gushanica	Dryopteridaceae
Dryopteris_saxifraga	Dryopteridaceae
Dryopteris_saxifragivaria	Dryopteridaceae
Dryopteris_sacrosancta	Dryopteridaceae
Dryopteris_varia	Dryopteridaceae
Dryopteris_bissetiana	Dryopteridaceae
Dryopteris_setosa	Dryopteridaceae
Dryopteris_erythrosora	Dryopteridaceae
Dryopteris_podophylla	Dryopteridaceae
Dryopteris_ryo_itoana	Dryopteridaceae
Dryopteris_submarginata	Dryopteridaceae
Dryopteris_pseudosparsa	Dryopteridaceae
Dryopteris_anadroma	Dryopteridaceae
Dryopteris_gymnosora	Dryopteridaceae
Dryopteris_tsugiwoi	Dryopteridaceae
Dryopteris_fuscipes	Dryopteridaceae
Dryopteris_medioxima	Dryopteridaceae
Dryopteris_shibipedis	Dryopteridaceae
Dryopteris_championii	Dryopteridaceae
Dryopteris_tsoongii	Dryopteridaceae
Dryopteris_kinkiensis	Dryopteridaceae
Dryopteris_lepidorachis	Dryopteridaceae
Dryopteris_indusiata	Dryopteridaceae
Dryopteris_nipponensis	Dryopteridaceae
Dryopteris_caudipinna	Dryopteridaceae
Dryopteris_koidzumiana	Dryopteridaceae
Dryopteris_cystolepidota	Dryopteridaceae
Dryopteris_wattsii	Dryopteridaceae
Dryopteris_formosana	Dryopteridaceae
Dryopteris_guanchica	Dryopteridaceae
Dryopteris_corleyi	Dryopteridaceae
Dryopteris_aemula	Dryopteridaceae
